customer_tweet_id,customer_message,brand_response,clean_customer_message
1760240,@AppleSupport I did both and still received an error notification,"@529791 Please DM us, and we can help more from there. https://t.co/GDrqU22YpT",I did both and still received an error notification
1765954,@AppleSupport I still can't Update,@531091 We're here for you. Send us a DM with your current iOS version and we'll get started there. https://t.co/GDrqU22YpT,I still can't Update
2014055,So @AppleSupport when are you gonna fix our texting so we can say “I️” again?,@595542 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,So when are you gonna fix our texting so we can say “I️” again?
2341729,"@115858 Battery starts depleting at ridiculous rate, phone freezes/ shuts down then reboots back with some battery life left, SMS &amp; voicemail messages not coming through &amp; bluetooth sporadically won’t connect to car, speaker phone also won’t work unless I switch phone off🤷🏻‍♀️😒",@677361 Thanks for further clarifying your situation. Did all these behaviors begin at the same time? Let us know via a DM. We’ll keep moving forward from there. https://t.co/GDrqU22YpT,"Battery starts depleting at ridiculous rate, phone freezes/ shuts down then reboots back with some battery life left, SMS &amp; voicemail messages not coming through &amp; bluetooth sporadically won’t connect to car, speaker phone also won’t work unless I switch phone off🤷🏻‍♀️😒"
1156289,@AppleSupport It doesn’t matter. She hasn’t changed anything app/music wise but did software update,@142760 Got it. DM us the exact iOS version and we'll take a closer look into this. https://t.co/GDrqU22YpT,It doesn’t matter. She hasn’t changed anything app/music wise but did software update
1565157,@AppleSupport can y’all just send me a new charger,@483201 We'd be happy to look into this with you further. DM us using the link below to get started. https://t.co/GDrqU22YpT,can y’all just send me a new charger
2015339,@AppleSupport so with fast charging my iphone x has been stuck at 80%,@592983 Thanks for keeping us updated. Does this also happened with the included charger? Let us know via a DM. We’ll move from there. https://t.co/GDrqU22YpT,so with fast charging my iphone x has been stuck at 80%
2777584,Since the last #iOS update. @AppleSupport @122427 @123196 https://t.co/RWFuaGvsjM,"@776006 Let's see how we can help! Is this the only website you are having difficulties accessing using Safari, or do you receive this error for other websites as well?",Since the last #iOS update.
1765067,When are you fixing this stupid “i “ issue @115858?,@370019 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,When are you fixing this stupid “i “ issue ?
193659,@AppleSupport The leatest update ios11.0.2 I already updated my phone(iphone6s) https://t.co/0aJYjNkjaA,"@161535 Thanks for the info. We want to make sure we're on the same page. To clarify, did you already try to restart your iPhone?",The leatest update ios11.0.2 I already updated my phone(iphone6s)
1779270,@AppleSupport Since Watch OS 4 no heart rate data in Workout app - Data Unavailable. Yet Health app displays my heart rate data. What gives?,@534590 Let's take a look at this together. Which Apple Watch do you have? Let us know via DM then we can help resolve this. https://t.co/GDrqU22YpT,Since Watch OS 4 no heart rate data in Workout app - Data Unavailable. Yet Health app displays my heart rate data. What gives?
2509370,"@115858 ever since your new update, data is being used on things that aren’t active on my phone and videos don’t play properly. Fix this please #upgrade=downgrade",@715344 We'd be happy to look into this with you. Can you provide us details of what exactly you mean when you say data is being used with things that aren't active? DM us here: https://t.co/GDrqU22YpT,"ever since your new update, data is being used on things that aren’t active on my phone and videos don’t play properly. Fix this please #upgrade=downgrade"
9275,@AppleSupport I updated to iOS 11.1 and the phone get really warm and the battery dropped by 10% in 10 minuets when I watched videos in YouTube. iPhone 7+,@123366 That should not be happening. Let us help. Tell us more about this in DM. https://t.co/GDrqU22YpT,I updated to iOS 11.1 and the phone get really warm and the battery dropped by 10% in 10 minuets when I watched videos in YouTube. iPhone 7+
1745978,"@AppleSupport Can I choose Animoji as a keyboard for use in other apps? Can I record Animoji directly into Clips by @115858? If not, 👍💡","@470347 While this isn't available in other apps, you can provide your feedback about that here: https://t.co/eTPVYVFyd8","Can I choose Animoji as a keyboard for use in other apps? Can I record Animoji directly into Clips by ? If not, 👍💡"
2690758,@AppleSupport iPhone 7 11.1.2 everything is up to date.,"@756440 For Wi-Fi, let's try following this article: https://t.co/z8zgqB5S2Y Also, on the volume button issues, is this on iMessage, or another app?",iPhone 7 11.1.2 everything is up to date.
2526332,Hey @AppleSupport why isn’t my phone letting me make or receive calls?,"@719339 Hi there. Have you already tried restarting the device? Please DM details, we'll meet you there to help. https://t.co/GDrqU22YpT",Hey why isn’t my phone letting me make or receive calls?
1478397,Fix these damn question mark boxes! EYE would like to be able to type the letter EYE again @AppleSupport,@463307 We'd like to help. Which iOS version is your device running? Let us know in DM. https://t.co/GDrqU22YpT,Fix these damn question mark boxes! EYE would like to be able to type the letter EYE again
1880959,@AppleSupport with iOS 11.0.3 on iPhone 6s the Battery life still sucks. Fix it now!,@561370 You're in good hands. Let's look into this issue with your battery together. Join us in DM with more information. https://t.co/GDrqU22YpT,with iOS 11.0.3 on iPhone 6s the Battery life still sucks. Fix it now!
243332,@115858 I find it annoying that iMessage dialogue is not synced between iPhone and IWatch. Forums seem to note the same displeasure.,@173788 We'd like to help. DM us what software version you are running on the Apple Watch and the iPhone. https://t.co/GDrqU22YpT,I find it annoying that iMessage dialogue is not synced between iPhone and IWatch. Forums seem to note the same displeasure.
2947115,@AppleSupport It was decreasing while plugged into the wall. Started charging when I did the most recent update.,@565226 We're glad to hear that it's charging after installing the update. Please let us know if the issue presents itself again.,It was decreasing while plugged into the wall. Started charging when I did the most recent update.
1791827,"@AppleSupport 2/3 slow, unresponsive at times, problematic (battery and touch lag). I used to love using it, now i can't stand it.","@538197 We want you to love your iPhone again. Tell us which version of iOS 11 it’s on, and we’ll do all we can to help out.","2/3 slow, unresponsive at times, problematic (battery and touch lag). I used to love using it, now i can't stand it."
1144238,"@AppleSupport my iphone 6s is super laggy and the alarms don't work anymore, i'm kinda mad",@389319 We want you to be able to rely on your alarms. Let's see what we can do to help. Do the alarms vibrate or make any sounds?,"my iphone 6s is super laggy and the alarms don't work anymore, i'm kinda mad"
2943344,"Man, Super lame. After reformat, I can't seem to find my redeemed guardians of the galaxy 2 from the DVD/BLURay/Digital disk I got a while back @AppleSupport any ideas?","@296803 We're happy to help. In DM, please let us know if this was redeemed through iTunes or downloaded from somewhere else. https://t.co/GDrqU22YpT","Man, Super lame. After reformat, I can't seem to find my redeemed guardians of the galaxy 2 from the DVD/BLURay/Digital disk I got a while back any ideas?"
2894801,How does one combat the flaws of the IPhone update? Particularly the word “I️” @AppleSupport,"@802240 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT",How does one combat the flaws of the IPhone update? Particularly the word “I️”
1414833,@AppleSupport my phones constantly freezes when using it and loading apps. My battery drains quick... ... https://t.co/JP1zVfIZ8H,@448799 Thank you. We understand your concerns. Does this happen with specific apps?,my phones constantly freezes when using it and loading apps. My battery drains quick... ...
1101979,@115858 Automatic downloads while connected to Wi-Fi appear to have stopped. And the tiles are much harder to navigate and take more taps.,"@234309 We want to help you with automatic downloads. To get started, meet us in DM. https://t.co/GDrqU22YpT",Automatic downloads while connected to Wi-Fi appear to have stopped. And the tiles are much harder to navigate and take more taps.
2674201,"Porque sinceramente, taaaantos problemas que deu esse celular, e agora trava ou morre umas 10 vezes por dia, que só por Deus #Iphone @115858","@752827 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt","Porque sinceramente, taaaantos problemas que deu esse celular, e agora trava ou morre umas 10 vezes por dia, que só por Deus #Iphone"
1538796,@AppleSupport Yes I did. What ever the version was prior to it.,@476997 Let's move into DM at the link below. We'll gather more details and best next steps to assist. Send us your country of location. https://t.co/GDrqU2kzhr,Yes I did. What ever the version was prior to it.
2750499,"Everytime @115858 come out with a new phone, my phone start acting up 🤔 or am I just trippin",@770050 Failure in performance is not something we expect to happen. We'd love to help find out what's going on with your device. Can you let us know the device model and iOS version installed?,"Everytime come out with a new phone, my phone start acting up 🤔 or am I just trippin"
2889516,"@AppleSupport I did a settings reset on my phone which did not work.Also,closing the app from the app switching screen does not resolve the issue. I have been trying to isolate the cause which might be doing this but so far have failed to figure anything out.It seems to pop up randomly so far.","@801143 Okay, got it! Do you happen to notice if this occurs after using a particular app? Let us know via DM so we can take a deeper look. https://t.co/GDrqU22YpT","I did a settings reset on my phone which did not work.Also,closing the app from the app switching screen does not resolve the issue. I have been trying to isolate the cause which might be doing this but so far have failed to figure anything out.It seems to pop up randomly so far."
1484037,@115858 need help 😂 shit outta control,@464618 We're here to help. DM us and explain what issue you're having. We can work on it together. https://t.co/GDrqU22YpT,need help 😂 shit outta control
974467,@AppleSupport Why I can’t switch of Wifi&amp;BT in the Control Center? It’s only disconnecting it = Wasting energy + continues tracking customer ☹️ it’s bad,"@371976 For more info on the changes to Wi-Fi and Bluetooth within Control Center, check out: https://t.co/G7BHuQnDS6",Why I can’t switch of Wifi&amp;BT in the Control Center? It’s only disconnecting it = Wasting energy + continues tracking customer ☹️ it’s bad
1781582,@AppleSupport I bought a new phone but one album I bought didn’t transfer over and I don’t know how to get it back,@535273 Congratulations on your new phone. DM us and let us know if you're an Apple Music subscriber. We can go from there. https://t.co/GDrqU22YpT,I bought a new phone but one album I bought didn’t transfer over and I don’t know how to get it back
1974962,"@AppleSupport even after the update, spotlight still not working properly!",@431527 Thank you for reaching back out to us about this. Did the article we sent a few weeks ago help at all? Let us know in DM. https://t.co/GDrqU22YpT,"even after the update, spotlight still not working properly!"
552140,Updated to 11.2 but no sign of Apple Pay Cash? In the UK here using iPhone X. @AppleSupport why? https://t.co/Pj4Pbf9SkB,"@248714 Thanks for reaching out to us. Apple Pay Cash is only available to those who were using it in iOS 11.2 Beta before it went public. We do not have a public release date yet, but keep an eye on our Apple Newsroom here: https://t.co/lSTj2OddQ3",Updated to 11.2 but no sign of Apple Pay Cash? In the UK here using iPhone X. why?
2185518,This I️ S ridiculous. @AppleSupport make it stop.,"@640059 Thanks for reaching out! We've released a software update that addresses this issue. Learn more, here: https://t.co/xXaXeeSRt9",This I️ S ridiculous. make it stop.
1698411,@AppleSupport U.S.,"@282337 Yes, AppleCare is taxable in the U.S. based on local tax rates.",U.S.
2800582,"@AppleSupport Thanks, I am aware of the tips—iPhone owner since 2010. I think you are missing the point;this was not previously an issue until iOS 11.1.2","@781296 Understood. Send us a DM with your country/location, and we'll go from there: https://t.co/GDrqU2kzhr","Thanks, I am aware of the tips—iPhone owner since 2010. I think you are missing the point;this was not previously an issue until iOS 11.1.2"
1040286,"@AppleSupport Nothing different even on standby the battery is draining faster than before. Location, Bluetooth off and no gaming as well. Just wifi or 4g","@366116 Look in the App Store, if there are any updates available, go ahead and install them. Then join us in DM to continue. https://t.co/GDrqU22YpT","Nothing different even on standby the battery is draining faster than before. Location, Bluetooth off and no gaming as well. Just wifi or 4g"
1923135,Damn you @115858 ... HELP!! I love my watch. But... @AppleSupport @115858 @37362 ‘s gift to me.... https://t.co/K9Uz89pSqA,@572463 We'd be happy to look into the options for you. Please send us a DM with the current country you are in. https://t.co/GDrqU22YpT,Damn you ... HELP!! I love my watch. But... ‘s gift to me....
1693334,@AppleSupport everytime i try to remove a password from a note the app crashes and the lock is still there,@450288 Let's take a further look into this. Which device are you using the app on?,everytime i try to remove a password from a note the app crashes and the lock is still there
2333334,Yo @115858 get a move on and fix your newest update’s stupid bugs before I throw my phone at a puppy.,@617679 Let's check it together to get you back on track with your device. What issues are you experiencing?,Yo get a move on and fix your newest update’s stupid bugs before I throw my phone at a puppy.
241461,Hey uh @115858..why is it that my phone is plugged into my charger but my battery percentage is actually going down???,@173327 We'd be happy to work with you to get to the bottom of this. Are you using the Apple charger that came with the iPhone? DM us: https://t.co/GDrqU22YpT,Hey uh ..why is it that my phone is plugged into my charger but my battery percentage is actually going down???
1593870,@115858 WHAT IS UP WITH THIS LETTER EYE NOT WORKING?!?!,@489833 We’d love to help. Check out this article which goes into more detail about what you're seeing: https://t.co/sDSg93LaFu,WHAT IS UP WITH THIS LETTER EYE NOT WORKING?!?!
238766,@115858 #ios1102 is super slow and has ruined my #iPhone 7. Kindly help me uninstall it asap. Honest request #apple,"@213938 If you're having some issues with your iPhone, we'd be more than happy to look into it. Shoot us a DM when you get a chance. https://t.co/GDrqU22YpT",#ios1102 is super slow and has ruined my #iPhone 7. Kindly help me uninstall it asap. Honest request #apple
2914637,"Ugh, @115858, why do so many words auto capitalize since the new iOS? None of the updates have resolved this and it’s REALLY annoying! @AppleSupport","@444804 We'd love to see how we can assist. To begin, please DM us the device you're using, along with the installed iOS version found in Settings &gt; General &gt; About. Also, please provide us details regarding the apps you experience this issue in. https://t.co/GDrqU22YpT","Ugh, , why do so many words auto capitalize since the new iOS? None of the updates have resolved this and it’s REALLY annoying!"
2678271,@AppleSupport I’m using a 6s plus. With 11.2 beta 3,"@744583 Thanks for the info. If you’re having any issues using the public beta, we welcome your feedback here: https://t.co/OTNGzDuUXI If you’re using a Developer account you can find answers to many questions here: https://t.co/ONDW4zyY1Y",I’m using a 6s plus. With 11.2 beta 3
306214,@AppleSupport Thanks. It’s an iPhone 7 with version 11.0.1,@189106 Please update to iOS 11.0.2 and send us a DM if your performance is still slow: https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT,Thanks. It’s an iPhone 7 with version 11.0.1
879323,"To heck with this new Apple update, my battery dies so fast now and my 6+ is only a year old!! @115858 @AppleSupport",@328753 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,"To heck with this new Apple update, my battery dies so fast now and my 6+ is only a year old!!"
1532220,@AppleSupport my ios 11.1 won't install and I have no access to a computer. How do I fix it?,@475267 We're here for you. Check out this article for help: https://t.co/4dqFR4gH4g,my ios 11.1 won't install and I have no access to a computer. How do I fix it?
1453864,@AppleSupport why won’t my iPad Air update to iOS 11?,@457402 Let's look into this together. What issue do you experience when attempting to update?,why won’t my iPad Air update to iOS 11?
1203526,@AppleSupport Check the mail screeshots,@402737 Got it. We’d be happy to keep working together on this particular situation via a Direct Message. Use the following link: https://t.co/GDrqU22YpT,Check the mail screeshots
2134897,These question marks are really getting annoying @115858 fix it,@628098 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,These question marks are really getting annoying fix it
2061356,@AppleSupport but i can unlock the phone by pressing the button,@609645 We are here to help. Please DM us and we will continue to work from there. https://t.co/GDrqU22YpT,but i can unlock the phone by pressing the button
1615966,@AppleSupport my phone lets me type the letter I️ but when I️ post on social media it will show as symbols. PLEASE help! See pics below https://t.co/13UNe83f1Q,@495573 Let us know if this article helps: https://t.co/ElOvw6IVbQ,my phone lets me type the letter I️ but when I️ post on social media it will show as symbols. PLEASE help! See pics below
1588872,Hey @115858 why is it that every time I️ type the letter I️ it shows up all jank? FIX THIS.,@488604 Hey there! Give these steps a try: https://t.co/gKAEL4wRnw,Hey why is it that every time I️ type the letter I️ it shows up all jank? FIX THIS.
1648333,"@AppleSupport Hi, some photos have disappeared from my iCloud. Any ideas why? Or if I can get them back? Thanks!",@259107 We'd be happy to look into this with you. Send us a DM with more details. We'll help you there. https://t.co/GDrqU22YpT,"Hi, some photos have disappeared from my iCloud. Any ideas why? Or if I can get them back? Thanks!"
1716576,Every time you type “I️” it changes to some question mark in a box someone explain @AppleSupport @115858,@519812 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Every time you type “I️” it changes to some question mark in a box someone explain
1804432,@123765 Help!!! @115858 since upgrading to iOS 11 my FindUnfollow app can’t access my account. Twitter doesn’t appear in privacy settings- ??? Help,@542161 Let’s team up to get this addressed. Which version of iOS 11 are you using? Let us know via DM. We’ll go from there. https://t.co/GDrqU22YpT,Help!!! since upgrading to iOS 11 my FindUnfollow app can’t access my account. Twitter doesn’t appear in privacy settings- ??? Help
1641346,"@AppleSupport having problems downloading apps from App Store, what should I do? Username and password is all set it just won’t load 🤔",@501782 We'd be happy to look into this with you. Please DM us so we can gather further details. https://t.co/GDrqU22YpT,"having problems downloading apps from App Store, what should I do? Username and password is all set it just won’t load 🤔"
1738745,@AppleSupport wtf is this shit https://t.co/ejLHMURqBA,@202378 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,wtf is this shit
1633120,@129007 @AppleSupport trying to add my card to my new iPhone X and getting this error? Help! https://t.co/PX8fVqfQ1w,@499691 Let us point you in the right direction. Contact our Apple Pay Team here: https://t.co/IBIY3vMgPj,trying to add my card to my new iPhone X and getting this error? Help!
2280557,@applesupport have You seen this before ? #MacBookPro https://t.co/s1V1pclDtv,"@662950 We want your Mac working for you; we'll do all we can to help. To start, do you recall when this vertical line first appeared? Does this line appear every time you start up your Mac, and does it ever go away?",have You seen this before ? #MacBookPro
168835,@AppleSupport i think i was unable to reset it because i had to restore something but couldn't? the problem went away for a bit but now has come back and also occurs with facebook now..,@155291 Can you clarify what you mean by having to restore something? Feel free to DM us. https://t.co/GDrqU22YpT,i think i was unable to reset it because i had to restore something but couldn't? the problem went away for a bit but now has come back and also occurs with facebook now..
2520660,@AppleSupport My wife’s Apple Watch constantly misses 6am to noon stand goal every day. It’s like she’s not even wearing the watch. The hours are black like she’s not wearing it at all. Series 1 with updates and iPhone 8+ other days it says all stand but hours is off. https://t.co/j2PPBttzMg,"@717960 We can work on it together. What version shows for Apple Watch in Settings &gt; General &gt; About? Have both devices been restarted? Meet us in DM, please. https://t.co/GDrqU22YpT",My wife’s Apple Watch constantly misses 6am to noon stand goal every day. It’s like she’s not even wearing the watch. The hours are black like she’s not wearing it at all. Series 1 with updates and iPhone 8+ other days it says all stand but hours is off.
1915432,@AppleSupport I can't able to install 11.0.3. Any idea? Tried many times https://t.co/IsoQXGs3we,@570537 The steps in this article can help with this https://t.co/Ui1yTnOCUz Please DM us if you continue to have trouble. https://t.co/GDrqU22YpT,I can't able to install 11.0.3. Any idea? Tried many times
857954,@115858 y’all better stop playing with me! My phone tripping and I’m not buying the 8 or the X.. So get it together!,@323738 We want to help. What issues are you experiencing with your iPhone?,y’all better stop playing with me! My phone tripping and I’m not buying the 8 or the X.. So get it together!
891628,@AppleSupport I have a question about the Apple Store gift cards,@331724 We'll answer it as best we can.,I have a question about the Apple Store gift cards
2276302,@AppleSupport why can’t I claim my artist profile?,@662060 What happens when you try? Have you been through this link? https://t.co/myULYUfP1j,why can’t I claim my artist profile?
1265251,@AppleSupport JK I fixed it myself pls hire me,@416273 We’re glad to hear you got it resolved! Let us know if we can assist with anything in the future. Have a great day!,JK I fixed it myself pls hire me
2207654,"@115858 should have included in their last big announcement that the amazing new feature is the letter i being replaced with a symbol on iPhones...every text, email and post. Way to go. #sodisappointing #buggyapple","@645441 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6","should have included in their last big announcement that the amazing new feature is the letter i being replaced with a symbol on iPhones...every text, email and post. Way to go. #sodisappointing #buggyapple"
307440,@AppleSupport IOS 11 is a slow runner on Iphone 6. e.g. when start writing a whatsapp message I need wait some secs until the words appear after tap em,@307925 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,IOS 11 is a slow runner on Iphone 6. e.g. when start writing a whatsapp message I need wait some secs until the words appear after tap em
2596418,now my phone is freezing AGAIN i really hate you @115858,@735154 We know that you depend on your phone and we want to get it working the way you expect! DM us the model and iOS version and we'll work on getting things back to the way you expect it to be. https://t.co/GDrqU22YpT,now my phone is freezing AGAIN i really hate you
2185508,@115858 @AppleSupport FIX THIS FUCKING UPDATE &amp; MY PHONE BEFORE I️ SWITCH TO ANDROID. I️ AIN’T SIGN UP FOR THIS,@640056 We've released a software update that addresses this concern. Find out more here: https://t.co/xXaXeeSRt9,FIX THIS FUCKING UPDATE &amp; MY PHONE BEFORE I️ SWITCH TO ANDROID. I️ AIN’T SIGN UP FOR THIS
1691721,Anyone else having their music pause whenever they get a notification after the new update and know how to fix it?😬 @115858,@513511 Hi. We'd like to help. Are you listening to downloaded music or streaming?,Anyone else having their music pause whenever they get a notification after the new update and know how to fix it?😬
2555396,"Meu #Iphone7PlusRed tava zerado em #Bateria mas quando fui colocar para carregar, já veio em 31% de carga e olha que tava desligado sem #Carga @AppleSupport @115858 #Brazil 🇧🇷 #Brasil #Apple 🍎 #IOS 11.1.1 🤬 https://t.co/QUKKe2Xvfw","@248333 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt","Meu #Iphone7PlusRed tava zerado em #Bateria mas quando fui colocar para carregar, já veio em 31% de carga e olha que tava desligado sem #Carga #Brazil 🇧🇷 #Brasil #Apple 🍎 #IOS 11.1.1 🤬"
2746192,Hey @115858! Would be great in next iOS update to get an icon (e. g. as for Bluetooth) to know that we have the phone running in silent mode! Thanks!,@769033 We appreciate feedback. Please submit that here: https://t.co/eTPVYVFyd8,Hey ! Would be great in next iOS update to get an icon (e. g. as for Bluetooth) to know that we have the phone running in silent mode! Thanks!
1391586,im a strong believer that @applesupport sends out bugs as soon as they release new products. so glad i cant use my phone at all rn!! tysm!!,@443654 Thanks for reaching out. We've received your DM and will continue there.,im a strong believer that sends out bugs as soon as they release new products. so glad i cant use my phone at all rn!! tysm!!
2492323,@AppleSupport this update broke my phone!,@531031 We can help! Send us a DM with your iOS version to get started. https://t.co/GDrqU22YpT,this update broke my phone!
2207024,"Señores de @115858 la actualización 11.0.3 va como una SANTA MIERDA. Lenta, bugs y a veces se le va la olla al móvil y no se oye. OTRA ACT YA",@645265 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,"Señores de la actualización 11.0.3 va como una SANTA MIERDA. Lenta, bugs y a veces se le va la olla al móvil y no se oye. OTRA ACT YA"
1773408,@AppleSupport @532993 The battery backup is so poor while using iOS 11. I would love to degrade it to iOS 10. #help,"@532994 We're happy to help with your battery. Let's get started with finding out more about your situation. Please let us know which version of iOS 11 is installed on your iPhone. Also, does your iPhone show the message identified in this article? https://t.co/KyywFa9iZ3",The battery backup is so poor while using iOS 11. I would love to degrade it to iOS 10. #help
1948202,"@AppleSupport is my iPhone 6S too old (less than 2 years bought from Apple Store), or is it not built for iOS 11. Battery doesn’t last now",@578848 Thanks for reaching out and we'd like to look int this with you. Send us a DM with more information about what's going on: https://t.co/GDrqU22YpT,"is my iPhone 6S too old (less than 2 years bought from Apple Store), or is it not built for iOS 11. Battery doesn’t last now"
819866,@AppleSupport iOS 11.0.2 drains my battery so fast now...help!,"@315302 We'd love to help you with your battery life! Send us a DM, and we'll look into this together. https://t.co/GDrqU22YpT",iOS 11.0.2 drains my battery so fast now...help!
1219228,@AppleSupport lost 4 months of photos after uodating to ios11. Ridiculous. Done with Apple products. #ios11 #appleproblems #lostphotos,@406058 We want to look into this. DM us and we'll meet you there. https://t.co/GDrqU22YpT,lost 4 months of photos after uodating to ios11. Ridiculous. Done with Apple products. #ios11 #appleproblems #lostphotos
94826,"@AppleSupport It freezes often, probably 5 or 6 times a day",@136603 Thanks for following up. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,"It freezes often, probably 5 or 6 times a day"
2012382,#WTF is this?! It’s only been 1.5 days with the #iPhoneX! #problems @115858 https://t.co/svfwruW60w,@595060 We'd like to look into this with you. Send us a DM including the iOS version installed. We'll continue there. https://t.co/GDrqU22YpT,#WTF is this?! It’s only been 1.5 days with the #iPhoneX! #problems
1857386,@applesupport iOS11 seems like it was rushed. Numerous issues all the time. Can I downgrade back to bug free iOS10?,@555449 We'd like to learn more about the issues you're experiencing in iOS 11. Would you mind sending us a DM? https://t.co/GDrqU22YpT,iOS11 seems like it was rushed. Numerous issues all the time. Can I downgrade back to bug free iOS10?
953210,@115858 I've been forced into a group chat that sends me nothing but weird and inappropriate messages and one user has SMS. HELP ME LEAVE!!!!,@346169 We are here to help. Let's take a look at this article. It will show you how to block contacts. https://t.co/rYxZGDk3Lz,I've been forced into a group chat that sends me nothing but weird and inappropriate messages and one user has SMS. HELP ME LEAVE!!!!
741060,"@AppleSupport I lost my Ipad Air on Monday evening and the person who has it knew my password and has changed my apple ID, kindly help.","@297232 For this situation, please reach out to our Account Security team here: https://t.co/UJm15vmMM2","I lost my Ipad Air on Monday evening and the person who has it knew my password and has changed my apple ID, kindly help."
796583,"@115858 when texting, why does autocorrect change ‘is’ to ‘I.S’? #annoying #notjustme #change #please",@309948 We can definitely look into this with you. Which device are you using? Which macOS or iOS are you running?,"when texting, why does autocorrect change ‘is’ to ‘I.S’? #annoying #notjustme #change #please"
1762112,"@AppleSupport I already have that for the lower case i, but it doesn’t work for “it”","@530204 Thanks for letting us know. Send us a DM, and we'll continue with you there. https://t.co/GDrqU22YpT","I already have that for the lower case i, but it doesn’t work for “it”"
1989375,@115858 your IOS 11 sucks!! My iPhone 7 crashes every time!,@588744 We're here to help. Have you already updated to iOS 11.1? Does it crash while using a specific app? Let us know in DM. https://t.co/GDrqU22YpT,your IOS 11 sucks!! My iPhone 7 crashes every time!
1909627,Dear #ios11 you’ve fucked up my battery 🙂💔 it goes for 100 to 0 real quick 🙂and it takes for ever to charge @AppleSupport fix your shit plz😒,@568876 We want you to be able to rely on your battery and would like to look into this with you. DM us about your battery issue. https://t.co/GDrqU2kzhr,Dear #ios11 you’ve fucked up my battery 🙂💔 it goes for 100 to 0 real quick 🙂and it takes for ever to charge fix your shit plz😒
1231312,@AppleSupport 11.0.3,"@143058 Thanks. First, we'd recommend trying the tips here: https://t.co/BGb00taxed If that doesn't help, let us know.",11.0.3
1359167,"@AppleSupport Phone constantly freezes and will shut off, when I have adequate battery left. Did not have ANY problems before your last update",@436878 OK. Meet us in DM and tell us which version of iOS you're running on your iPhone. https://t.co/GDrqU22YpT,"Phone constantly freezes and will shut off, when I have adequate battery left. Did not have ANY problems before your last update"
1512191,@AppleSupport I accidentally deleted an iCloud alias from my account… Can I add it again in 7 days?,@128119 Refer to this article on deleting and adding an iCloud alias: https://t.co/PVfymGCJsC,I accidentally deleted an iCloud alias from my account… Can I add it again in 7 days?
2578701,@115858 @116333 Your new text tone “note” is impossible to hear. Men typically don’t have the range to hear that high of a pitch very well. Also classic “Chime” doesn’t work at anymore. What gives?,@278089 We'd like to see how we can help. Send us a DM and we'll continue there. https://t.co/GDrqU22YpT,Your new text tone “note” is impossible to hear. Men typically don’t have the range to hear that high of a pitch very well. Also classic “Chime” doesn’t work at anymore. What gives?
596847,@115858 @AppleSupport @115948 I updated my phone and now Apple Music doesn’t work 😡,@261482 Let's get that music back so you can continue to enjoy it. What happens when you go to your Music app? Do you see any songs? Is iCloud Music Library enabled: https://t.co/9VQ9VywZJ2?,I updated my phone and now Apple Music doesn’t work 😡
2520718,@115858 is so fucking trash! I updated our iPad at work thinking 'maybe I shouldn't do this' and guess what? Now the iPad is frozen and we can't use our register. Thanks for nothing @115858 !,@717978 We'd like to help! Is it frozen on any particular screen? Let us know and we'll help out. https://t.co/GDrqU22YpT,is so fucking trash! I updated our iPad at work thinking 'maybe I shouldn't do this' and guess what? Now the iPad is frozen and we can't use our register. Thanks for nothing !
2564138,@AppleSupport I have the 6 and it is running on 11.1.1,"@409503 Thank you. iOS 11.1.2 has been released so we ask that you back up and update to it: https://t.co/80YRnjDFDk If you have questions or issue continues, send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT",I have the 6 and it is running on 11.1.1
2435737,@AppleSupport @115948 is it just me or is it possible only to stream this album? Can’t download https://t.co/zwH6AQk45y,@156915 Let's get you back to listening to your music. What happens when you try to download it? Are you able to download other albums?,is it just me or is it possible only to stream this album? Can’t download
2864884,@AppleSupport that's never happened before.,"@795729 The security of your account is very important, and we're happy to help. Follow up with us in DM. We'll take a closer look with you there. https://t.co/GDrqU22YpT",that's never happened before.
